TEAM,MATCH UP,GAME DATE,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,+/-,COURT
MEM,MEM vs. ORL,2024-01-26,W,36,90,34,69,0.4927536231884058,14,33,0.42424242424242425,8,11,0.7272727272727273,6,26,32,25,11,7,5,14,6,1
LAC,LAC @ TOR,2024-01-26,W,36,95,36,74,0.4864864864864865,7,24,0.2916666666666667,16,18,0.8888888888888888,10,27,37,22,8,5,6,8,14,0
IND,IND vs. PHX,2024-01-26,W,36,105,46,84,0.5476190476190477,7,22,0.3181818181818182,6,9,0.6666666666666666,16,14,30,31,11,7,1,16,-9,1
HOU,HOU @ CHA,2024-01-26,W,36,99,35,69,0.5072463768115942,5,22,0.22727272727272727,24,29,0.8275862068965517,9,29,38,22,7,6,7,16,21,0
DAL,DAL @ ATL,2024-01-26,W,36,108,40,65,0.6153846153846154,13,26,0.5,15,16,0.9375,4,23,27,22,9,3,3,16,6,0
CLE,CLE @ MIL,2024-01-26,W,36,80,26,70,0.37142857142857144,10,27,0.37037037037037035,18,27,0.6666666666666666,13,25,38,13,10,7,6,15,3,0
CHA,CHA vs. HOU,2024-01-26,L,36,78,26,61,0.4262295081967213,7,22,0.3181818181818182,19,25,0.76,5,25,30,13,12,3,6,21,-21,1
ATL,ATL vs. DAL,2024-01-26,L,36,102,37,70,0.5285714285714286,9,24,0.375,19,20,0.95,8,18,26,25,6,6,2,13,-6,1
WAS,WAS vs. UTA,2024-01-25,L,36,78,30,63,0.47619047619047616,3,20,0.15,15,20,0.75,3,22,25,24,9,7,4,12,-20,1
UTA,UTA @ WAS,2024-01-25,W,36,98,39,75,0.52,10,28,0.35714285714285715,10,12,0.8333333333333334,10,30,40,27,10,4,1,16,20,0
SAC,SAC @ GSW,2024-01-25,W,36,104,37,68,0.5441176470588235,17,36,0.4722222222222222,13,14,0.9285714285714286,4,20,24,25,6,5,3,15,3,0
PHI,PHI @ IND,2024-01-25,L,36,89,31,63,0.49206349206349204,5,21,0.23809523809523808,22,29,0.7586206896551724,4,21,25,17,9,5,5,19,-21,0
NYK,NYK vs. DEN,2024-01-25,W,36,98,36,69,0.5217391304347826,13,31,0.41935483870967744,13,15,0.8666666666666667,12,21,33,21,6,10,3,11,32,1
MIN,MIN @ BKN,2024-01-25,W,36,81,31,62,0.5,9,17,0.5294117647058824,10,12,0.8333333333333334,4,24,28,19,9,5,3,8,7,0
MIA,MIA vs. BOS,2024-01-25,L,36,90,35,70,0.5,13,28,0.4642857142857143,7,9,0.7777777777777778,6,14,20,22,4,6,1,9,-23,1
LAL,LAL vs. CHI,2024-01-25,W,36,112,42,66,0.6363636363636364,18,28,0.6428571428571429,10,14,0.7142857142857143,4,19,23,27,8,6,3,12,19,1
IND,IND vs. PHI,2024-01-25,W,36,110,42,73,0.5753424657534246,10,22,0.45454545454545453,16,21,0.7619047619047619,9,30,39,29,10,4,6,22,21,1
GSW,GSW vs. SAC,2024-01-25,L,36,101,35,65,0.5384615384615384,16,29,0.5517241379310345,15,19,0.7894736842105263,6,19,25,23,9,5,2,13,-3,1
DEN,DEN @ NYK,2024-01-25,L,36,66,27,61,0.4426229508196721,4,15,0.26666666666666666,8,9,0.8888888888888888,10,21,31,17,16,1,2,14,-32,0
CHI,CHI @ LAL,2024-01-25,L,36,93,35,70,0.5,9,29,0.3103448275862069,14,15,0.9333333333333333,11,20,31,21,12,4,4,13,-19,0
BOS,BOS @ MIA,2024-01-25,W,36,113,40,61,0.6557377049180327,16,31,0.5161290322580645,17,18,0.9444444444444444,5,29,34,27,8,3,4,6,23,0
BKN,BKN vs. MIN,2024-01-25,L,36,74,29,62,0.46774193548387094,9,29,0.3103448275862069,7,7,1.0,5,23,28,19,12,4,3,11,-7,1
WAS,WAS vs. MIN,2024-01-24,L,36,78,27,58,0.46551724137931033,8,19,0.42105263157894735,16,20,0.8,4,31,35,24,15,1,3,18,-12,1
SAS,SAS vs. OKC,2024-01-24,L,36,76,27,64,0.421875,4,23,0.17391304347826086,18,24,0.75,11,23,34,20,15,6,7,13,-24,1
POR,POR @ HOU,2024-01-24,W,36,98,33,65,0.5076923076923077,12,26,0.46153846153846156,20,22,0.9090909090909091,6,23,29,21,4,3,3,12,2,0
PHX,PHX @ DAL,2024-01-24,W,36,100,37,64,0.578125,10,25,0.4,16,22,0.7272727272727273,10,28,38,22,12,8,2,15,22,0
OKC,OKC @ SAS,2024-01-24,W,36,100,37,68,0.5441176470588235,13,31,0.41935483870967744,13,15,0.8666666666666667,9,26,35,25,12,8,8,17,24,0
MIN,MIN @ WAS,2024-01-24,W,36,90,32,75,0.4266666666666667,5,20,0.25,21,24,0.875,11,26,37,20,5,5,6,15,12,0
MIL,MIL vs. CLE,2024-01-24,W,36,93,37,72,0.5138888888888888,9,23,0.391304347826087,10,13,0.7692307692307693,8,30,38,19,9,7,2,8,14,1
MIA,MIA vs. MEM,2024-01-24,L,36,68,22,60,0.36666666666666664,6,23,0.2608695652173913,18,24,0.75,9,27,36,15,14,6,8,12,-14,1
MEM,MEM @ MIA,2024-01-24,W,36,82,27,63,0.42857142857142855,16,33,0.48484848484848486,12,15,0.8,6,29,35,22,13,8,6,17,14,0
HOU,HOU vs. POR,2024-01-24,L,36,96,36,66,0.5454545454545454,11,26,0.4230769230769231,13,14,0.9285714285714286,5,23,28,21,4,2,3,14,-2,1
GSW,GSW vs. ATL,2024-01-24,W,36,101,36,67,0.5373134328358209,14,27,0.5185185185185185,15,18,0.8333333333333334,7,26,33,20,8,5,7,13,9,1
DET,DET vs. CHA,2024-01-24,W,36,89,36,67,0.5373134328358209,11,28,0.39285714285714285,6,9,0.6666666666666666,3,28,31,21,8,1,0,12,-3,1
DAL,DAL vs. PHX,2024-01-24,L,36,78,29,66,0.4393939393939394,13,34,0.38235294117647056,7,14,0.5,8,17,25,20,12,3,3,16,-22,1
CLE,CLE @ MIL,2024-01-24,L,36,79,32,67,0.47761194029850745,10,29,0.3448275862068966,5,7,0.7142857142857143,3,25,28,21,10,4,2,10,-14,0
CHA,CHA @ DET,2024-01-24,L,36,92,34,70,0.4857142857142857,14,29,0.4827586206896552,10,13,0.7692307692307693,7,26,33,25,4,4,4,13,3,0
ATL,ATL @ GSW,2024-01-24,L,36,92,31,73,0.4246575342465753,14,35,0.4,16,19,0.8421052631578947,11,25,36,23,10,7,1,13,-9,0
UTA,UTA @ NOP,2024-01-23,L,36,91,35,74,0.47297297297297297,10,31,0.3225806451612903,11,16,0.6875,5,23,28,21,6,3,5,12,-24,0
POR,POR @ OKC,2024-01-23,L,36,86,29,65,0.4461538461538462,15,31,0.4838709677419355,13,16,0.8125,9,25,34,23,15,6,5,16,-2,0
OKC,OKC vs. POR,2024-01-23,W,36,88,34,66,0.5151515151515151,5,17,0.29411764705882354,15,23,0.6521739130434783,8,25,33,18,12,7,6,13,2,1
NYK,NYK @ BKN,2024-01-23,W,36,76,29,60,0.48333333333333334,7,18,0.3888888888888889,11,11,1.0,6,20,26,14,13,6,5,10,-9,0
NOP,NOP vs. UTA,2024-01-23,W,36,115,45,75,0.6,16,31,0.5161290322580645,9,14,0.6428571428571429,8,36,44,30,8,4,3,15,24,1
LAL,LAL @ LAC,2024-01-23,L,36,97,37,69,0.5362318840579711,10,26,0.38461538461538464,13,19,0.6842105263157895,10,20,30,22,10,5,5,9,-9,0
LAC,LAC vs. LAL,2024-01-23,W,36,106,44,70,0.6285714285714286,12,22,0.5454545454545454,6,8,0.75,5,19,24,27,8,6,2,15,9,1
IND,IND vs. DEN,2024-01-23,L,36,81,33,63,0.5238095238095238,3,13,0.23076923076923078,12,13,0.9230769230769231,3,24,27,19,9,3,1,11,-12,1
DEN,DEN @ IND,2024-01-23,W,36,93,36,72,0.5,8,25,0.32,13,15,0.8666666666666667,10,22,32,19,7,4,5,10,12,0
BKN,BKN vs. NYK,2024-01-23,L,36,85,35,72,0.4861111111111111,12,29,0.41379310344827586,3,3,1.0,11,19,30,25,10,6,3,13,9,1
TOR,TOR vs. MEM,2024-01-22,L,36,71,25,59,0.423728813559322,7,19,0.3684210526315789,14,15,0.9333333333333333,9,28,37,23,16,3,5,11,-14,1
SAS,SAS @ PHI,2024-01-22,L,36,89,30,66,0.45454545454545453,9,27,0.3333333333333333,20,23,0.8695652173913043,8,20,28,21,5,3,2,15,-15,0
SAC,SAC vs. ATL,2024-01-22,W,36,87,35,75,0.4666666666666667,10,31,0.3225806451612903,7,8,0.875,9,34,43,16,7,4,2,16,18,1
PHX,PHX vs. CHI,2024-01-22,W,36,83,31,63,0.49206349206349204,9,23,0.391304347826087,12,15,0.8,3,27,30,24,7,3,4,9,-7,1
PHI,PHI vs. SAS,2024-01-22,W,36,104,39,75,0.52,5,18,0.2777777777777778,21,28,0.75,17,22,39,23,4,2,2,15,15,1
ORL,ORL vs. CLE,2024-01-22,L,36,74,27,58,0.46551724137931033,8,20,0.4,12,20,0.6,6,18,24,19,13,6,0,14,-33,1
MIN,MIN vs. CHA,2024-01-22,L,36,107,38,62,0.6129032258064516,17,32,0.53125,14,19,0.7368421052631579,4,22,26,31,11,4,1,10,15,1
MIL,MIL @ DET,2024-01-22,W,36,89,30,69,0.43478260869565216,6,30,0.2,23,27,0.8518518518518519,3,29,32,19,6,6,5,17,4,0
MEM,MEM @ TOR,2024-01-22,W,36,85,34,67,0.5074626865671642,10,26,0.38461538461538464,7,12,0.5833333333333334,8,23,31,26,12,11,6,11,14,0
DET,DET vs. MIL,2024-01-22,L,36,85,30,67,0.44776119402985076,8,22,0.36363636363636365,17,23,0.7391304347826086,4,30,34,20,9,2,7,20,-4,1
DAL,DAL vs. BOS,2024-01-22,L,36,83,33,72,0.4583333333333333,11,33,0.3333333333333333,6,8,0.75,6,27,33,17,8,3,3,12,-11,1
CLE,CLE @ ORL,2024-01-22,W,36,107,38,64,0.59375,17,30,0.5666666666666667,14,18,0.7777777777777778,8,22,30,24,8,9,3,14,33,0
CHI,CHI @ PHX,2024-01-22,L,36,90,36,72,0.5,12,28,0.42857142857142855,6,11,0.5454545454545454,10,25,35,22,7,6,3,15,7,0
CHA,CHA @ MIN,2024-01-22,W,36,92,36,66,0.5454545454545454,8,27,0.2962962962962963,12,16,0.75,7,18,25,19,10,7,1,15,-15,0
BOS,BOS @ DAL,2024-01-22,W,36,94,33,69,0.4782608695652174,14,38,0.3684210526315789,14,21,0.6666666666666666,5,28,33,21,4,5,4,13,11,0
ATL,ATL @ SAC,2024-01-22,L,36,69,22,71,0.30985915492957744,7,28,0.25,18,21,0.8571428571428571,11,28,39,12,8,2,4,8,-18,0
WAS,WAS vs. DEN,2024-01-21,L,36,78,28,66,0.42424242424242425,6,22,0.2727272727272727,16,20,0.8,8,21,29,21,10,4,7,15,-11,1
POR,POR @ LAL,2024-01-21,L,36,87,34,67,0.5074626865671642,8,21,0.38095238095238093,11,12,0.9166666666666666,6,21,27,21,11,2,2,16,-16,0
PHX,PHX vs. IND,2024-01-21,W,36,91,36,63,0.5714285714285714,7,21,0.3333333333333333,12,14,0.8571428571428571,4,31,35,20,14,5,5,17,8,1
ORL,ORL vs. MIA,2024-01-21,W,36,81,29,60,0.48333333333333334,7,22,0.3181818181818182,16,21,0.7619047619047619,8,21,29,17,9,5,3,10,12,1
MIA,MIA @ ORL,2024-01-21,L,36,69,23,60,0.38333333333333336,10,30,0.3333333333333333,13,15,0.8666666666666667,11,19,30,16,15,7,0,16,-12,0
LAL,LAL vs. POR,2024-01-21,W,36,103,38,68,0.5588235294117647,10,26,0.38461538461538464,17,19,0.8947368421052632,7,25,32,23,6,7,4,11,16,1
LAC,LAC vs. BKN,2024-01-21,W,36,84,30,67,0.44776119402985076,8,19,0.42105263157894735,16,19,0.8421052631578947,7,24,31,18,8,4,4,14,-15,1
IND,IND @ PHX,2024-01-21,L,36,83,33,76,0.4342105263157895,10,24,0.4166666666666667,7,13,0.5384615384615384,11,19,30,21,7,7,4,14,-8,0
HOU,HOU vs. BOS,2024-01-21,L,36,80,31,69,0.4492753623188406,7,25,0.28,11,14,0.7857142857142857,7,29,36,20,12,4,3,10,-10,1
DEN,DEN @ WAS,2024-01-21,W,36,89,36,68,0.5294117647058824,5,13,0.38461538461538464,12,17,0.7058823529411765,9,28,37,27,8,6,8,13,11,0
BOS,BOS @ HOU,2024-01-21,W,36,90,34,79,0.43037974683544306,14,39,0.358974358974359,8,10,0.8,13,26,39,26,10,8,7,9,10,0
BKN,BKN @ LAC,2024-01-21,L,36,99,37,69,0.5362318840579711,14,33,0.42424242424242425,11,15,0.7333333333333333,6,28,34,26,9,4,5,14,15,0
WAS,WAS vs. SAS,2024-01-20,L,36,100,39,75,0.52,7,20,0.35,15,18,0.8333333333333334,7,25,32,24,10,9,3,13,0,1
UTA,UTA @ HOU,2024-01-20,L,36,89,34,76,0.4473684210526316,9,32,0.28125,12,13,0.9230769230769231,13,29,42,22,12,3,4,15,0,0
TOR,TOR @ NYK,2024-01-20,L,36,78,30,67,0.44776119402985076,9,24,0.375,9,15,0.6,4,15,19,24,8,9,3,14,-14,0
SAS,SAS @ WAS,2024-01-20,W,36,100,40,75,0.5333333333333333,9,23,0.391304347826087,11,15,0.7333333333333333,12,25,37,29,12,5,6,16,0,0
PHI,PHI @ CHA,2024-01-20,W,36,69,25,65,0.38461538461538464,3,20,0.15,16,20,0.8,6,30,36,17,6,3,4,8,-4,0
OKC,OKC @ MIN,2024-01-20,W,36,74,24,62,0.3870967741935484,6,18,0.3333333333333333,20,22,0.9090909090909091,7,22,29,15,7,8,3,12,-9,0
NYK,NYK vs. TOR,2024-01-20,W,36,92,34,65,0.5230769230769231,12,33,0.36363636363636365,12,16,0.75,11,34,45,21,17,3,4,14,14,1
MIN,MIN vs. OKC,2024-01-20,L,36,83,28,62,0.45161290322580644,14,34,0.4117647058823529,13,16,0.8125,6,29,35,21,14,3,7,18,9,1
MIL,MIL @ DET,2024-01-20,W,36,103,36,68,0.5294117647058824,10,27,0.37037037037037035,21,32,0.65625,7,32,39,23,7,4,6,13,5,0
MEM,MEM @ CHI,2024-01-20,L,36,69,25,58,0.43103448275862066,10,33,0.30303030303030304,9,11,0.8181818181818182,1,25,26,23,11,5,4,8,-17,0
HOU,HOU vs. UTA,2024-01-20,W,36,89,35,82,0.4268292682926829,9,29,0.3103448275862069,10,14,0.7142857142857143,17,22,39,20,5,8,5,12,0,1
DET,DET vs. MIL,2024-01-20,L,36,98,32,70,0.45714285714285713,15,26,0.5769230769230769,19,24,0.7916666666666666,6,25,31,21,7,4,2,20,-5,1
CLE,CLE @ ATL,2024-01-20,W,36,93,34,67,0.5074626865671642,13,35,0.37142857142857144,12,14,0.8571428571428571,4,34,38,25,10,6,5,12,23,0
CHI,CHI vs. MEM,2024-01-20,W,36,86,32,68,0.47058823529411764,11,27,0.4074074074074074,11,13,0.8461538461538461,8,30,38,21,9,6,3,9,17,1
CHA,CHA vs. PHI,2024-01-20,L,36,73,30,69,0.43478260869565216,7,30,0.23333333333333334,6,8,0.75,6,32,38,20,8,1,5,14,4,1
ATL,ATL vs. CLE,2024-01-20,L,36,70,28,72,0.3888888888888889,7,28,0.25,7,12,0.5833333333333334,10,26,36,18,10,5,4,14,-23,1
SAS,SAS @ CHA,2024-01-19,L,36,85,35,65,0.5384615384615384,9,22,0.4090909090909091,6,12,0.5,7,21,28,27,10,7,3,10,-12,0
POR,POR vs. IND,2024-01-19,W,36,88,35,69,0.5072463768115942,3,10,0.3,15,17,0.8823529411764706,9,30,39,14,8,2,8,13,7,1
PHX,PHX @ NOP,2024-01-19,W,36,100,37,73,0.5068493150684932,10,31,0.3225806451612903,16,19,0.8421052631578947,5,31,36,24,4,6,2,15,20,0
PHI,PHI @ ORL,2024-01-19,W,36,89,29,61,0.47540983606557374,9,23,0.391304347826087,22,23,0.9565217391304348,9,20,29,16,7,10,3,15,13,0
ORL,ORL vs. PHI,2024-01-19,L,36,76,28,62,0.45161290322580644,7,17,0.4117647058823529,13,14,0.9285714285714286,11,19,30,16,14,3,3,18,-13,1
NOP,NOP vs. PHX,2024-01-19,L,36,80,30,68,0.4411764705882353,5,30,0.16666666666666666,15,21,0.7142857142857143,5,24,29,20,9,1,4,15,-20,1
MIA,MIA vs. ATL,2024-01-19,L,36,83,30,68,0.4411764705882353,10,27,0.37037037037037035,13,14,0.9285714285714286,13,22,35,17,11,5,1,12,2,1
LAL,LAL vs. BKN,2024-01-19,L,36,90,35,73,0.4794520547945205,11,28,0.39285714285714285,9,11,0.8181818181818182,6,26,32,28,6,5,1,6,-10,1
IND,IND @ POR,2024-01-19,L,36,81,29,71,0.4084507042253521,15,36,0.4166666666666667,8,12,0.6666666666666666,6,24,30,27,12,2,4,16,-7,0
DEN,DEN @ BOS,2024-01-19,W,36,81,33,59,0.559322033898305,7,23,0.30434782608695654,8,11,0.7272727272727273,7,28,35,18,10,0,3,11,-1,0
CHA,CHA vs. SAS,2024-01-19,W,36,97,38,69,0.5507246376811594,12,23,0.5217391304347826,9,11,0.8181818181818182,10,26,36,20,12,7,4,11,12,1
BOS,BOS vs. DEN,2024-01-19,L,36,82,30,69,0.43478260869565216,13,38,0.34210526315789475,9,10,0.9,9,19,28,18,2,5,1,12,1,1
BKN,BKN @ LAL,2024-01-19,W,36,100,39,72,0.5416666666666666,16,38,0.42105263157894735,6,8,0.75,6,26,32,25,7,5,4,10,10,0
ATL,ATL @ MIA,2024-01-19,W,36,81,32,68,0.47058823529411764,10,26,0.38461538461538464,7,10,0.7,8,23,31,17,10,5,2,13,-2,0
WAS,WAS @ NYK,2024-01-18,L,36,72,28,65,0.4307692307692308,6,25,0.24,10,15,0.6666666666666666,5,33,38,20,11,8,4,13,-1,0
UTA,UTA vs. OKC,2024-01-18,L,36,95,32,66,0.48484848484848486,12,26,0.46153846153846156,19,21,0.9047619047619048,8,21,29,25,14,4,3,16,-3,1
TOR,TOR vs. CHI,2024-01-18,L,36,86,33,65,0.5076923076923077,9,29,0.3103448275862069,11,14,0.7857142857142857,6,24,30,24,10,5,3,15,-4,1
SAC,SAC vs. IND,2024-01-18,L,36,89,32,60,0.5333333333333333,12,26,0.46153846153846156,13,21,0.6190476190476191,4,21,25,24,9,1,6,13,-10,1
OKC,OKC @ UTA,2024-01-18,W,36,98,36,67,0.5373134328358209,9,24,0.375,17,19,0.8947368421052632,6,22,28,29,9,7,7,18,3,0
NYK,NYK vs. WAS,2024-01-18,W,36,73,27,67,0.40298507462686567,10,32,0.3125,9,10,0.9,3,32,35,17,13,5,3,13,1,1
MIN,MIN vs. MEM,2024-01-18,W,36,81,30,61,0.4918032786885246,6,21,0.2857142857142857,15,20,0.75,4,26,30,20,12,7,7,11,-5,1
MEM,MEM @ MIN,2024-01-18,L,36,86,32,66,0.48484848484848486,13,28,0.4642857142857143,9,13,0.6923076923076923,6,23,29,20,11,7,1,18,5,0
IND,IND @ SAC,2024-01-18,W,36,99,41,73,0.5616438356164384,10,28,0.35714285714285715,7,9,0.7777777777777778,3,23,26,29,5,3,5,14,10,0
CHI,CHI @ TOR,2024-01-18,W,36,90,37,70,0.5285714285714286,5,19,0.2631578947368421,11,13,0.8461538461538461,6,24,30,23,8,4,5,17,4,0
TOR,TOR vs. MIA,2024-01-17,W,36,94,35,70,0.5,16,30,0.5333333333333333,8,13,0.6153846153846154,11,24,35,28,7,5,4,11,21,1
SAS,SAS @ BOS,2024-01-17,L,36,78,31,69,0.4492753623188406,6,25,0.24,10,12,0.8333333333333334,8,19,27,19,7,4,0,10,-16,0
POR,POR vs. BKN,2024-01-17,W,36,74,30,64,0.46875,7,21,0.3333333333333333,7,8,0.875,7,21,28,16,10,2,2,11,-9,1
ORL,ORL @ ATL,2024-01-17,L,36,76,30,69,0.43478260869565216,7,28,0.25,9,13,0.6923076923076923,13,17,30,13,11,14,5,13,-2,0
NYK,NYK vs. HOU,2024-01-17,W,36,77,26,64,0.40625,11,31,0.3548387096774194,14,17,0.8235294117647058,9,30,39,18,12,6,3,15,8,1
NOP,NOP vs. CHA,2024-01-17,W,36,96,32,65,0.49230769230769234,19,35,0.5428571428571428,13,17,0.7647058823529411,11,26,37,27,11,7,2,10,14,1
MIN,MIN @ DET,2024-01-17,W,36,98,38,75,0.5066666666666667,10,20,0.5,12,15,0.8,8,24,32,25,8,7,2,10,8,0
MIL,MIL @ CLE,2024-01-17,L,36,67,27,71,0.38028169014084506,7,29,0.2413793103448276,6,8,0.75,5,22,27,16,10,4,6,14,-41,0
MIA,MIA @ TOR,2024-01-17,L,36,73,31,72,0.4305555555555556,4,21,0.19047619047619047,7,9,0.7777777777777778,11,20,31,17,9,3,5,10,-21,0
LAL,LAL vs. DAL,2024-01-17,W,36,97,38,73,0.5205479452054794,9,22,0.4090909090909091,12,17,0.7058823529411765,8,28,36,26,8,5,1,12,17,1
HOU,HOU @ NYK,2024-01-17,L,36,69,25,65,0.38461538461538464,7,26,0.2692307692307692,12,12,1.0,6,26,32,18,9,5,5,13,-8,0
DET,DET vs. MIN,2024-01-17,L,36,90,35,65,0.5384615384615384,9,24,0.375,11,16,0.6875,6,23,29,25,11,3,7,14,-8,1
DAL,DAL @ LAL,2024-01-17,L,36,80,30,69,0.43478260869565216,6,28,0.21428571428571427,14,16,0.875,8,25,33,18,12,4,5,15,-17,0
CLE,CLE vs. MIL,2024-01-17,W,36,108,43,74,0.581081081081081,11,23,0.4782608695652174,11,16,0.6875,10,36,46,29,8,5,3,7,41,1
CHA,CHA @ NOP,2024-01-17,L,36,82,30,73,0.410958904109589,11,32,0.34375,11,12,0.9166666666666666,14,21,35,22,9,5,7,14,-14,0
BOS,BOS vs. SAS,2024-01-17,W,36,94,36,67,0.5373134328358209,15,26,0.5769230769230769,7,9,0.7777777777777778,6,28,34,18,9,3,5,11,16,1
BKN,BKN @ POR,2024-01-17,L,36,83,29,55,0.5272727272727272,13,32,0.40625,12,20,0.6,5,24,29,23,8,8,1,9,9,0
ATL,ATL vs. ORL,2024-01-17,W,36,78,30,53,0.5660377358490566,7,18,0.3888888888888889,11,13,0.8461538461538461,4,23,27,17,21,8,2,10,2,1
SAC,SAC @ PHX,2024-01-16,L,36,96,38,74,0.5135135135135135,14,32,0.4375,6,9,0.6666666666666666,3,20,23,30,6,6,3,13,12,0
PHX,PHX vs. SAC,2024-01-16,W,36,84,30,67,0.44776119402985076,10,26,0.38461538461538464,14,16,0.875,8,32,40,21,15,4,2,12,-12,1
PHI,PHI vs. DEN,2024-01-16,W,36,99,34,58,0.5862068965517241,13,26,0.5,18,21,0.8571428571428571,4,16,20,23,7,4,4,17,-5,1
OKC,OKC @ LAC,2024-01-16,L,36,89,31,65,0.47692307692307695,13,28,0.4642857142857143,14,16,0.875,8,16,24,22,6,5,5,14,-10,0
LAC,LAC vs. OKC,2024-01-16,W,36,99,36,63,0.5714285714285714,17,33,0.5151515151515151,10,16,0.625,8,21,29,27,9,2,7,13,10,1
DEN,DEN @ PHI,2024-01-16,L,36,104,39,71,0.5492957746478874,10,21,0.47619047619047616,16,22,0.7272727272727273,15,20,35,20,6,4,2,12,5,0
WAS,WAS vs. DET,2024-01-15,L,36,87,33,74,0.44594594594594594,13,28,0.4642857142857143,8,9,0.8888888888888888,6,19,25,23,4,7,5,14,-7,1
UTA,UTA vs. IND,2024-01-15,W,36,105,36,65,0.5538461538461539,7,19,0.3684210526315789,26,30,0.8666666666666667,10,26,36,25,6,4,5,10,26,1
TOR,TOR vs. BOS,2024-01-15,L,36,75,29,71,0.4084507042253521,4,24,0.16666666666666666,13,17,0.7647058823529411,7,31,38,20,7,4,2,16,-9,1
SAS,SAS @ ATL,2024-01-15,L,36,67,24,70,0.34285714285714286,9,34,0.2647058823529412,10,15,0.6666666666666666,7,26,33,16,14,8,5,10,-20,0
PHI,PHI vs. HOU,2024-01-15,W,36,98,31,65,0.47692307692307695,12,23,0.5217391304347826,24,26,0.9230769230769231,8,26,34,20,5,7,4,18,21,1
ORL,ORL @ NYK,2024-01-15,W,36,73,27,63,0.42857142857142855,7,21,0.3333333333333333,12,17,0.7058823529411765,8,22,30,20,5,0,3,15,-5,0
OKC,OKC @ LAL,2024-01-15,L,36,76,29,72,0.4027777777777778,11,38,0.2894736842105263,7,7,1.0,8,22,30,17,7,8,5,12,-8,0
NYK,NYK vs. ORL,2024-01-15,L,36,78,27,63,0.42857142857142855,11,29,0.3793103448275862,13,16,0.8125,10,23,33,18,8,1,3,18,5,1
NOP,NOP @ DAL,2024-01-15,L,36,99,32,60,0.5333333333333333,7,15,0.4666666666666667,28,34,0.8235294117647058,5,23,28,15,8,9,2,19,7,0
MIA,MIA @ BKN,2024-01-15,W,36,68,23,59,0.3898305084745763,5,19,0.2631578947368421,17,17,1.0,1,32,33,18,8,4,2,9,-1,0
MEM,MEM vs. GSW,2024-01-15,W,36,85,25,68,0.36764705882352944,16,43,0.37209302325581395,19,27,0.7037037037037037,9,20,29,19,7,9,7,10,-1,1
LAL,LAL vs. OKC,2024-01-15,W,36,84,34,68,0.5,7,22,0.3181818181818182,9,10,0.9,7,31,38,22,10,3,7,8,8,1
IND,IND @ UTA,2024-01-15,L,36,79,30,69,0.43478260869565216,8,21,0.38095238095238093,11,13,0.8461538461538461,10,18,28,21,11,4,2,26,-26,0
HOU,HOU @ PHI,2024-01-15,L,36,77,28,63,0.4444444444444444,7,20,0.35,14,24,0.5833333333333334,12,22,34,16,10,3,6,17,-21,0
GSW,GSW @ MEM,2024-01-15,L,36,86,36,68,0.5294117647058824,8,24,0.3333333333333333,6,7,0.8571428571428571,5,30,35,24,13,2,5,18,1,0
DET,DET @ WAS,2024-01-15,W,36,94,36,66,0.5454545454545454,10,26,0.38461538461538464,12,15,0.8,7,34,41,24,14,1,8,12,7,0
DAL,DAL vs. NOP,2024-01-15,W,36,92,29,64,0.453125,13,32,0.40625,21,24,0.875,10,20,30,16,10,3,5,24,-7,1
CLE,CLE vs. CHI,2024-01-15,W,36,80,30,72,0.4166666666666667,14,42,0.3333333333333333,6,6,1.0,10,27,37,22,11,4,3,10,3,1
CHI,CHI @ CLE,2024-01-15,L,36,77,30,67,0.44776119402985076,8,28,0.2857142857142857,9,11,0.8181818181818182,5,29,34,17,10,7,3,11,-3,0
BOS,BOS @ TOR,2024-01-15,W,36,84,27,64,0.421875,12,27,0.4444444444444444,18,19,0.9473684210526315,5,35,40,16,9,3,5,11,9,0
BKN,BKN vs. MIA,2024-01-15,L,36,69,26,70,0.37142857142857144,8,37,0.21621621621621623,9,10,0.9,8,29,37,19,5,7,6,11,1,1
ATL,ATL vs. SAS,2024-01-15,W,36,87,34,72,0.4722222222222222,11,29,0.3793103448275862,8,10,0.8,9,36,45,19,14,7,5,14,20,1
SAC,SAC @ MIL,2024-01-14,L,36,91,37,78,0.47435897435897434,11,28,0.39285714285714285,6,7,0.8571428571428571,8,21,29,25,4,5,1,14,-4,0
POR,POR vs. PHX,2024-01-14,L,36,92,32,71,0.4507042253521127,16,33,0.48484848484848486,12,16,0.75,8,19,27,20,11,4,0,17,-14,1
PHX,PHX @ POR,2024-01-14,W,36,106,38,64,0.59375,12,26,0.46153846153846156,18,22,0.8181818181818182,7,26,33,23,7,6,4,14,14,0
MIN,MIN vs. LAC,2024-01-14,W,36,81,30,53,0.5660377358490566,11,20,0.55,10,16,0.625,4,27,31,19,13,6,3,15,13,1
MIL,MIL vs. SAC,2024-01-14,W,36,95,32,57,0.5614035087719298,12,25,0.48,19,23,0.8260869565217391,2,28,30,21,12,2,3,11,4,1
MIA,MIA vs. CHA,2024-01-14,W,36,77,30,62,0.4838709677419355,7,19,0.3684210526315789,10,13,0.7692307692307693,4,31,35,19,11,5,5,8,16,1
