TEAM,MATCH UP,GAME DATE,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,+/-,COURT
MIA,MIA @ SAC,2024-02-26,W,12,20,7,18,38.9,0,5,0.0,6,8,75.0,2,6,8,2,5,3,1,1,-9,0
MEM,MEM vs. BKN,2024-02-26,L,12,20,8,23,34.8,1,8,12.5,3,4,75.0,5,8,13,2,2,1,0,2,-2,1
IND,IND vs. TOR,2024-02-26,L,12,35,13,25,52.0,4,14,28.6,5,8,62.5,4,6,10,9,2,2,0,6,-5,1
DET,DET @ NYK,2024-02-26,L,12,27,9,19,47.4,5,8,62.5,4,5,80.0,2,8,10,7,4,4,0,6,6,0
BKN,BKN @ MEM,2024-02-26,W,12,22,9,22,40.9,2,10,20.0,2,4,50.0,5,7,12,5,2,0,2,6,2,0
WAS,WAS vs. CLE,2024-02-25,L,12,25,9,20,45.0,4,11,36.4,3,6,50.0,1,10,11,6,2,2,1,7,-2,1
UTA,UTA vs. SAS,2024-02-25,W,12,35,13,21,61.9,7,10,70.0,2,2,100.0,2,6,8,12,6,2,1,7,0,1
SAS,SAS @ UTA,2024-02-25,L,12,35,12,21,57.1,4,6,66.7,7,7,100.0,3,5,8,8,4,2,0,2,0,0
SAC,SAC @ LAC,2024-02-25,W,12,34,12,19,63.2,5,9,55.6,5,6,83.3,4,3,7,6,1,3,0,4,7,0
POR,POR vs. CHA,2024-02-25,L,12,21,8,23,34.8,2,12,16.7,3,4,75.0,6,9,15,3,5,4,1,6,-2,1
PHX,PHX vs. LAL,2024-02-25,W,12,28,9,24,37.5,4,10,40.0,6,6,100.0,5,9,14,6,3,1,3,1,5,1
PHI,PHI vs. MIL,2024-02-25,L,12,16,6,23,26.1,3,13,23.1,1,2,50.0,4,7,11,4,3,1,0,4,-8,1
ORL,ORL @ ATL,2024-02-25,L,12,22,8,17,47.1,3,7,42.9,3,5,60.0,2,8,10,5,7,2,0,3,-4,0
OKC,OKC @ HOU,2024-02-25,W,12,36,13,23,56.5,7,9,77.8,3,4,75.0,5,6,11,10,3,3,3,6,9,0
NOP,NOP vs. CHI,2024-02-25,L,12,24,9,19,47.4,2,6,33.3,4,7,57.1,2,8,10,5,5,1,3,7,-9,1
MIL,MIL @ PHI,2024-02-25,W,12,24,9,17,52.9,3,9,33.3,3,3,100.0,1,9,10,6,4,2,4,3,8,0
LAL,LAL @ PHX,2024-02-25,L,12,23,10,22,45.5,3,9,33.3,0,0,0.0,1,8,9,7,3,2,1,5,-5,0
LAC,LAC vs. SAC,2024-02-25,L,12,27,9,18,50.0,1,7,14.3,8,8,100.0,6,4,10,4,5,1,0,3,-7,1
IND,IND vs. DAL,2024-02-25,W,12,33,12,19,63.2,6,10,60.0,3,4,75.0,1,8,9,10,4,3,0,1,13,1
HOU,HOU vs. OKC,2024-02-25,L,12,27,9,21,42.9,3,9,33.3,6,7,85.7,4,5,9,5,3,1,0,2,-9,1
GSW,GSW vs. DEN,2024-02-25,L,12,16,5,17,29.4,1,6,16.7,5,10,50.0,2,4,6,4,6,2,1,4,-12,1
DEN,DEN @ GSW,2024-02-25,W,12,28,10,21,47.6,2,6,33.3,6,6,100.0,5,11,16,7,5,2,3,8,12,0
DAL,DAL @ IND,2024-02-25,L,12,20,9,20,45.0,2,9,22.2,0,0,0.0,1,6,7,4,4,2,1,2,-13,0
CLE,CLE @ WAS,2024-02-25,W,12,27,8,20,40.0,4,10,40.0,7,8,87.5,2,10,12,5,3,2,1,5,2,0
CHI,CHI @ NOP,2024-02-25,W,12,33,11,26,42.3,3,12,25.0,8,10,80.0,5,10,15,5,2,3,0,7,9,0
CHA,CHA @ POR,2024-02-25,W,12,23,9,19,47.4,1,4,25.0,4,5,80.0,2,8,10,7,5,3,0,2,2,0
ATL,ATL vs. ORL,2024-02-25,W,12,26,10,19,52.6,2,4,50.0,4,4,100.0,1,7,8,9,3,4,1,5,4,1
ORL,ORL @ DET,2024-02-24,W,12,22,8,22,36.4,2,4,50.0,4,7,57.1,5,5,10,3,2,2,1,3,-2,0
NYK,NYK vs. BOS,2024-02-24,L,12,18,7,19,36.8,2,11,18.2,2,2,100.0,3,8,11,5,5,0,0,3,-1,1
MIN,MIN vs. BKN,2024-02-24,W,12,31,11,22,50.0,4,12,33.3,5,7,71.4,4,11,15,7,1,0,1,4,11,1
DET,DET vs. ORL,2024-02-24,L,12,24,10,19,52.6,2,7,28.6,2,2,100.0,3,7,10,6,3,0,2,6,2,1
BOS,BOS @ NYK,2024-02-24,W,12,19,7,24,29.2,0,8,0.0,5,6,83.3,8,7,15,4,2,3,3,3,1,0
BKN,BKN @ MIN,2024-02-24,L,12,20,8,23,34.8,2,9,22.2,2,2,100.0,3,8,11,3,1,0,0,5,-11,0
WAS,WAS @ OKC,2024-02-23,L,12,25,11,28,39.3,2,9,22.2,1,2,50.0,3,8,11,6,2,4,1,3,-5,0
TOR,TOR @ ATL,2024-02-23,W,12,27,12,28,42.9,2,7,28.6,1,1,100.0,5,8,13,8,0,0,3,5,-4,0
SAS,SAS @ LAL,2024-02-23,L,12,28,10,23,43.5,4,10,40.0,4,6,66.7,4,8,12,6,4,0,3,2,2,0
POR,POR vs. DEN,2024-02-23,L,12,35,16,31,51.6,1,5,20.0,2,5,40.0,9,7,16,5,1,1,0,5,3,1
PHX,PHX @ HOU,2024-02-23,L,12,34,11,24,45.8,3,9,33.3,9,14,64.3,6,10,16,7,0,2,5,8,9,0
PHI,PHI vs. CLE,2024-02-23,W,12,30,10,21,47.6,3,7,42.9,7,8,87.5,1,10,11,4,2,1,0,7,3,1
OKC,OKC vs. WAS,2024-02-23,W,12,30,10,23,43.5,5,14,35.7,5,5,100.0,3,15,18,6,5,0,2,5,5,1
NOP,NOP vs. MIA,2024-02-23,L,12,15,6,23,26.1,2,9,22.2,1,4,25.0,5,7,12,4,4,2,2,5,-7,1
MIN,MIN vs. MIL,2024-02-23,L,12,37,15,26,57.7,6,13,46.2,1,1,100.0,4,7,11,9,1,2,0,6,12,1
MIL,MIL @ MIN,2024-02-23,W,12,25,8,18,44.4,1,5,20.0,8,10,80.0,2,7,9,4,2,0,1,2,-12,0
MIA,MIA @ NOP,2024-02-23,W,12,22,9,23,39.1,2,7,28.6,2,2,100.0,6,10,16,5,4,1,3,4,7,0
MEM,MEM vs. LAC,2024-02-23,L,12,20,8,18,44.4,0,4,0.0,4,4,100.0,3,7,10,4,4,1,1,4,-2,1
LAL,LAL vs. SAS,2024-02-23,W,12,26,11,24,45.8,2,6,33.3,2,2,100.0,1,9,10,6,2,2,2,5,-2,1
LAC,LAC @ MEM,2024-02-23,W,12,22,8,23,34.8,4,9,44.4,2,3,66.7,6,6,12,3,4,1,1,7,2,0
HOU,HOU vs. PHX,2024-02-23,W,12,25,6,22,27.3,2,11,18.2,11,15,73.3,6,9,15,3,3,0,2,9,-9,1
GSW,GSW vs. CHA,2024-02-23,W,12,24,9,22,40.9,4,13,30.8,2,2,100.0,3,9,12,6,6,0,2,5,-8,1
DEN,DEN @ POR,2024-02-23,W,12,32,12,20,60.0,3,8,37.5,5,8,62.5,2,7,9,9,2,1,2,5,-3,0
CLE,CLE @ PHI,2024-02-23,L,12,27,7,17,41.2,2,9,22.2,11,13,84.6,1,10,11,7,4,1,0,7,-3,0
CHA,CHA @ GSW,2024-02-23,L,12,32,12,26,46.2,4,13,30.8,4,5,80.0,5,8,13,7,1,3,0,3,8,0
ATL,ATL vs. TOR,2024-02-23,L,12,31,11,26,42.3,3,13,23.1,6,6,100.0,5,9,14,7,2,0,2,3,4,1
WAS,WAS @ DEN,2024-02-22,L,12,27,9,18,50.0,4,7,57.1,5,7,71.4,1,8,9,7,5,2,0,4,-2,0
UTA,UTA vs. CHA,2024-02-22,L,12,17,5,18,27.8,1,9,11.1,6,6,100.0,5,8,13,4,7,0,1,6,-13,1
TOR,TOR vs. BKN,2024-02-22,W,12,39,12,19,63.2,4,8,50.0,11,11,100.0,0,9,9,7,2,4,1,6,17,1
SAS,SAS @ SAC,2024-02-22,L,12,35,13,25,52.0,5,10,50.0,4,5,80.0,2,6,8,12,0,3,2,6,1,0
SAC,SAC vs. SAS,2024-02-22,W,12,34,13,22,59.1,1,2,50.0,7,8,87.5,3,10,13,5,3,0,1,3,-1,1
PHX,PHX @ DAL,2024-02-22,L,12,22,9,20,45.0,3,8,37.5,1,2,50.0,3,8,11,4,6,1,1,5,-5,0
PHI,PHI vs. NYK,2024-02-22,L,12,15,7,19,36.8,1,5,20.0,0,0,0.0,2,12,14,6,8,2,0,5,-4,1
ORL,ORL @ CLE,2024-02-22,W,12,30,10,19,52.6,3,3,100.0,7,7,100.0,3,6,9,4,4,2,1,6,3,0
OKC,OKC vs. LAC,2024-02-22,W,12,33,14,27,51.9,2,7,28.6,3,4,75.0,5,9,14,3,2,2,1,4,8,1
NYK,NYK @ PHI,2024-02-22,W,12,19,7,20,35.0,3,10,30.0,2,6,33.3,3,7,10,5,4,4,1,1,4,0
NOP,NOP vs. HOU,2024-02-22,W,12,26,9,23,39.1,4,12,33.3,4,6,66.7,2,7,9,8,4,7,0,4,0,1
LAL,LAL @ GSW,2024-02-22,L,12,28,10,20,50.0,4,11,36.4,4,7,57.1,2,6,8,6,1,0,2,6,-2,0
LAC,LAC @ OKC,2024-02-22,L,12,25,10,21,47.6,3,10,30.0,2,2,100.0,1,7,8,6,3,0,1,4,-8,0
IND,IND vs. DET,2024-02-22,W,12,27,11,20,55.0,1,4,25.0,4,5,80.0,3,5,8,6,3,1,0,4,0,1
HOU,HOU @ NOP,2024-02-22,L,12,26,11,20,55.0,3,11,27.3,1,3,33.3,2,11,13,10,9,2,1,6,0,0
GSW,GSW vs. LAL,2024-02-22,W,12,30,11,27,40.7,3,11,27.3,5,6,83.3,5,6,11,10,1,0,1,5,2,1
DET,DET @ IND,2024-02-22,L,12,27,11,17,64.7,3,8,37.5,2,4,50.0,0,7,7,7,3,2,2,5,0,0
DEN,DEN vs. WAS,2024-02-22,W,12,29,13,25,52.0,2,9,22.2,1,2,50.0,3,9,12,9,2,3,1,4,2,1
DAL,DAL vs. PHX,2024-02-22,W,12,27,10,20,50.0,3,7,42.9,4,4,100.0,1,8,9,7,3,5,0,4,5,1
CLE,CLE vs. ORL,2024-02-22,L,12,27,10,16,62.5,2,4,50.0,5,7,71.4,2,5,7,8,6,3,2,7,-3,1
CHI,CHI vs. BOS,2024-02-22,L,12,29,12,24,50.0,2,7,28.6,3,4,75.0,4,7,11,8,2,2,0,3,-4,1
CHA,CHA @ UTA,2024-02-22,W,12,30,11,25,44.0,6,16,37.5,2,4,50.0,4,7,11,7,1,3,2,6,13,0
BOS,BOS @ CHI,2024-02-22,W,12,33,11,22,50.0,6,14,42.9,5,5,100.0,2,7,9,8,4,0,1,3,4,0
BKN,BKN @ TOR,2024-02-22,L,12,22,7,17,41.2,1,8,12.5,7,10,70.0,1,5,6,2,6,1,1,7,-17,0
UTA,UTA vs. GSW,2024-02-15,L,12,35,11,25,44.0,3,10,30.0,10,12,83.3,9,12,21,7,4,2,1,8,15,1
POR,POR vs. MIN,2024-02-15,L,12,15,5,16,31.3,1,5,20.0,4,9,44.4,3,8,11,3,8,2,1,5,-14,1
MIN,MIN @ POR,2024-02-15,W,12,29,12,22,54.5,4,9,44.4,1,1,100.0,0,9,9,7,3,4,0,7,14,0
MIL,MIL @ MEM,2024-02-15,L,12,25,8,24,33.3,2,13,15.4,7,7,100.0,4,9,13,4,4,4,1,7,6,0
MEM,MEM vs. MIL,2024-02-15,W,12,19,5,14,35.7,2,5,40.0,7,10,70.0,1,8,9,5,7,3,2,6,-6,1
GSW,GSW @ UTA,2024-02-15,W,12,20,6,20,30.0,1,8,12.5,7,11,63.6,3,4,7,4,2,1,1,6,-15,0
WAS,WAS @ NOP,2024-02-14,L,12,28,10,21,47.6,7,12,58.3,1,2,50.0,2,5,7,9,6,3,0,7,-6,0
UTA,UTA vs. LAL,2024-02-14,L,12,30,11,24,45.8,3,12,25.0,5,8,62.5,4,9,13,9,1,1,2,1,0,1
TOR,TOR vs. IND,2024-02-14,L,12,22,10,24,41.7,0,7,0.0,2,6,33.3,6,10,16,3,5,2,3,7,-4,1
SAS,SAS @ DAL,2024-02-14,L,12,28,11,24,45.8,4,9,44.4,2,3,66.7,5,8,13,7,4,1,2,0,0,0
SAC,SAC @ DEN,2024-02-14,W,12,31,13,23,56.5,3,7,42.9,2,2,100.0,4,8,12,5,3,2,0,7,7,0
PHX,PHX vs. DET,2024-02-14,W,12,17,5,20,25.0,1,6,16.7,6,9,66.7,2,13,15,3,4,1,3,7,-14,1
PHI,PHI vs. MIA,2024-02-14,L,12,22,8,18,44.4,1,5,20.0,5,5,100.0,1,6,7,4,3,0,0,6,-4,1
ORL,ORL vs. NYK,2024-02-14,W,12,29,11,18,61.1,2,5,40.0,5,5,100.0,0,9,9,7,2,1,2,7,6,1
NYK,NYK @ ORL,2024-02-14,L,12,23,8,20,40.0,1,5,20.0,6,8,75.0,2,6,8,5,2,1,0,5,-6,0
NOP,NOP vs. WAS,2024-02-14,W,12,34,12,21,57.1,1,6,16.7,9,9,100.0,2,10,12,8,3,3,2,3,6,1
MIA,MIA @ PHI,2024-02-14,W,12,26,10,24,41.7,2,7,28.6,4,4,100.0,5,6,11,5,3,3,1,4,4,0
MEM,MEM vs. HOU,2024-02-14,W,12,37,10,16,62.5,4,6,66.7,13,16,81.3,1,8,9,6,3,4,2,3,5,1
LAL,LAL @ UTA,2024-02-14,W,12,30,13,23,56.5,4,9,44.4,0,0,0.0,0,10,10,9,3,1,2,7,0,0
LAC,LAC @ GSW,2024-02-14,W,12,44,13,21,61.9,5,8,62.5,13,15,86.7,6,8,14,10,4,2,1,6,16,0
IND,IND @ TOR,2024-02-14,W,12,26,9,20,45.0,3,6,50.0,5,9,55.6,3,7,10,4,2,3,2,4,4,0
HOU,HOU @ MEM,2024-02-14,L,12,32,13,28,46.4,5,13,38.5,1,2,50.0,6,6,12,6,4,3,2,9,-5,0
GSW,GSW vs. LAC,2024-02-14,L,12,28,11,26,42.3,4,10,40.0,2,4,50.0,4,3,7,10,4,2,0,9,-16,1
DET,DET @ PHX,2024-02-14,L,12,31,11,27,40.7,5,14,35.7,4,6,66.7,5,14,19,7,1,2,2,7,14,0
DEN,DEN vs. SAC,2024-02-14,L,12,24,7,19,36.8,2,8,25.0,8,8,100.0,3,4,7,6,4,1,2,6,-7,1
DAL,DAL vs. SAS,2024-02-14,W,12,28,12,22,54.5,4,5,80.0,0,0,0.0,1,8,9,7,4,3,1,2,0,1
CLE,CLE vs. CHI,2024-02-14,W,12,37,13,19,68.4,3,7,42.9,8,9,88.9,1,5,6,9,1,2,0,9,8,1
CHI,CHI @ CLE,2024-02-14,L,12,29,7,14,50.0,3,6,50.0,12,14,85.7,1,4,5,4,4,1,0,6,-8,0
CHA,CHA vs. ATL,2024-02-14,W,12,26,9,21,42.9,4,10,40.0,4,5,80.0,4,10,14,6,7,2,2,7,7,1
BOS,BOS vs. BKN,2024-02-14,W,12,35,14,22,63.6,5,9,55.6,2,3,66.7,3,6,9,10,4,2,0,5,4,1
BKN,BKN @ BOS,2024-02-14,L,12,31,10,17,58.8,4,7,57.1,7,7,100.0,1,5,6,8,3,1,0,2,-4,0
ATL,ATL @ CHA,2024-02-14,L,12,19,6,20,30.0,1,12,8.3,6,7,85.7,3,7,10,4,6,3,1,6,-7,0
SAC,SAC @ PHX,2024-02-13,L,12,33,15,27,55.6,1,4,25.0,2,5,40.0,5,9,14,7,3,1,0,6,-3,0
POR,POR vs. MIN,2024-02-13,L,12,26,7,19,36.8,1,7,14.3,11,13,84.6,3,5,8,4,5,1,0,9,-11,1
PHX,PHX vs. SAC,2024-02-13,W,12,36,12,20,60.0,5,10,50.0,7,9,77.8,1,8,9,7,3,3,4,3,3,1
ORL,ORL vs. OKC,2024-02-13,L,12,31,11,24,45.8,4,13,30.8,5,6,83.3,3,8,11,7,2,1,1,7,-4,1
OKC,OKC @ ORL,2024-02-13,W,12,35,12,18,66.7,2,6,33.3,9,11,81.8,0,7,7,6,2,2,2,5,4,0
MIN,MIN @ POR,2024-02-13,W,12,37,11,18,61.1,5,9,55.6,10,11,90.9,3,7,10,9,4,3,3,8,11,0
MIL,MIL vs. MIA,2024-02-13,L,12,21,6,18,33.3,4,11,36.4,5,6,83.3,2,8,10,6,6,3,0,3,-4,1
MIA,MIA @ MIL,2024-02-13,W,12,25,8,19,42.1,3,10,30.0,6,6,100.0,3,10,13,6,5,3,0,4,4,0
LAL,LAL vs. DET,2024-02-13,W,12,26,7,17,41.2,4,10,40.0,8,10,80.0,2,8,10,6,5,1,1,6,-6,1
DET,DET @ LAL,2024-02-13,L,12,32,12,24,50.0,2,4,50.0,6,6,100.0,3,9,12,7,1,1,0,6,6,0
BOS,BOS @ BKN,2024-02-13,W,12,20,8,17,47.1,2,8,25.0,2,3,66.7,2,7,9,7,5,0,1,5,-8,0
BKN,BKN vs. BOS,2024-02-13,L,12,28,12,19,63.2,4,8,50.0,0,1,0.0,0,8,8,7,2,1,0,3,8,1
WAS,WAS @ DAL,2024-02-12,L,12,16,7,23,30.4,0,9,0.0,2,5,40.0,2,9,11,4,5,0,4,9,-18,0
UTA,UTA vs. GSW,2024-02-12,L,12,27,11,24,45.8,3,8,37.5,2,2,100.0,1,8,9,6,3,3,1,3,-9,1
TOR,TOR vs. SAS,2024-02-12,L,12,24,8,25,32.0,2,10,20.0,6,7,85.7,5,14,19,6,3,1,4,6,5,1
SAS,SAS @ TOR,2024-02-12,W,12,19,7,25,28.0,0,9,0.0,5,6,83.3,3,12,15,4,3,0,4,6,-5,0
PHI,PHI @ CLE,2024-02-12,W,12,32,11,20,55.0,3,4,75.0,7,8,87.5,3,7,10,4,4,1,1,8,3,0
NYK,NYK @ HOU,2024-02-12,L,12,32,13,22,59.1,4,10,40.0,2,3,66.7,2,8,10,5,1,1,4,3,1,0
NOP,NOP @ MEM,2024-02-12,W,12,10,4,17,23.5,0,5,0.0,2,2,100.0,3,9,12,2,7,3,0,5,-4,0
MIN,MIN @ LAC,2024-02-12,W,12,32,14,24,58.3,4,7,57.1,0,0,0.0,4,6,10,10,5,3,1,7,4,0
MIL,MIL vs. DEN,2024-02-12,W,12,21,7,16,43.8,6,9,66.7,1,2,50.0,2,10,12,7,7,1,1,8,-11,1
MEM,MEM vs. NOP,2024-02-12,L,12,14,6,17,35.3,0,7,0.0,2,2,100.0,1,10,11,5,4,2,3,3,4,1
LAC,LAC vs. MIN,2024-02-12,L,12,28,9,22,40.9,1,6,16.7,9,9,100.0,4,6,10,3,4,1,2,0,-4,1
IND,IND @ CHA,2024-02-12,L,12,22,10,21,47.6,1,9,11.1,1,2,50.0,1,6,7,6,1,1,1,6,-8,0
HOU,HOU vs. NYK,2024-02-12,W,12,31,12,24,50.0,5,7,71.4,2,4,50.0,4,8,12,7,3,1,0,5,-1,1
GSW,GSW @ UTA,2024-02-12,W,12,36,13,29,44.8,7,14,50.0,3,4,75.0,6,11,17,9,3,3,2,3,9,0
DEN,DEN @ MIL,2024-02-12,L,12,32,10,26,38.5,4,15,26.7,8,10,80.0,6,8,14,5,1,3,0,3,11,0
DAL,DAL vs. WAS,2024-02-12,W,12,34,12,23,52.2,4,9,44.4,6,12,50.0,1,13,14,8,1,3,2,5,18,1
CLE,CLE vs. PHI,2024-02-12,L,12,29,10,25,40.0,2,11,18.2,7,8,87.5,5,4,9,7,3,1,2,7,-3,1
CHI,CHI @ ATL,2024-02-12,W,12,39,15,24,62.5,4,7,57.1,5,6,83.3,3,8,11,5,3,1,0,4,5,0
CHA,CHA vs. IND,2024-02-12,W,12,30,11,18,61.1,0,6,0.0,8,9,88.9,1,10,11,5,3,1,2,1,8,1
ATL,ATL vs. CHI,2024-02-12,L,12,34,12,25,48.0,3,10,30.0,7,8,87.5,5,6,11,7,2,3,1,4,-5,1
SAC,SAC @ OKC,2024-02-11,L,12,30,12,22,54.5,6,13,46.2,0,1,0.0,1,6,7,9,3,1,1,6,3,0
OKC,OKC vs. SAC,2024-02-11,W,12,27,9,18,50.0,3,6,50.0,6,6,100.0,2,8,10,4,4,1,0,5,-3,1
MIA,MIA vs. BOS,2024-02-11,L,12,27,10,23,43.5,3,8,37.5,4,5,80.0,4,5,9,3,0,1,0,6,3,1
BOS,BOS @ MIA,2024-02-11,W,12,24,8,17,47.1,4,10,40.0,4,6,66.7,3,8,11,5,5,0,3,5,-3,0
WAS,WAS vs. PHI,2024-02-10,L,12,33,14,22,63.6,2,7,28.6,3,3,100.0,0,6,6,8,1,2,2,5,4,1
TOR,TOR vs. CLE,2024-02-10,L,12,22,9,22,40.9,1,9,11.1,3,3,100.0,4,9,13,4,4,2,0,2,-2,1
SAS,SAS @ BKN,2024-02-10,L,12,28,11,20,55.0,2,7,28.6,4,4,100.0,0,8,8,4,5,2,0,3,-2,0
POR,POR vs. NOP,2024-02-10,L,12,21,8,14,57.1,2,4,50.0,3,5,60.0,0,5,5,6,3,0,1,3,-8,1
PHX,PHX @ GSW,2024-02-10,L,12,30,13,24,54.2,3,10,30.0,1,1,100.0,2,8,10,6,2,2,3,2,1,0
PHI,PHI @ WAS,2024-02-10,W,12,29,12,24,50.0,2,6,33.3,3,6,50.0,3,8,11,4,2,1,1,2,-4,0
ORL,ORL vs. CHI,2024-02-10,W,12,21,6,15,40.0,3,9,33.3,6,8,75.0,2,12,14,2,3,1,3,4,6,1
OKC,OKC @ DAL,2024-02-10,L,12,22,8,26,30.8,4,12,33.3,2,3,66.7,3,6,9,6,4,2,2,3,-14,0
NYK,NYK vs. IND,2024-02-10,L,12,29,7,18,38.9,4,9,44.4,11,11,100.0,1,3,4,4,3,2,0,3,-5,1
NOP,NOP @ POR,2024-02-10,W,12,29,12,20,60.0,3,6,50.0,2,2,100.0,1,6,7,8,0,2,1,3,8,0
MEM,MEM @ CHA,2024-02-10,L,12,30,13,22,59.1,4,11,36.4,0,2,0.0,2,5,7,9,4,4,3,6,0,0
LAC,LAC vs. DET,2024-02-10,W,12,36,10,21,47.6,4,11,36.4,12,13,92.3,0,8,8,6,0,3,3,4,11,1
IND,IND @ NYK,2024-02-10,W,12,34,14,20,70.0,3,6,50.0,3,3,100.0,2,10,12,7,7,2,2,9,5,0
HOU,HOU @ ATL,2024-02-10,L,12,29,12,30,40.0,2,13,15.4,3,6,50.0,7,9,16,5,2,4,3,10,2,0
GSW,GSW vs. PHX,2024-02-10,W,12,29,12,24,50.0,4,9,44.4,1,2,50.0,3,9,12,8,2,1,0,3,-1,1
DET,DET @ LAC,2024-02-10,L,12,25,10,26,38.5,1,7,14.3,4,4,100.0,3,11,14,4,3,0,0,7,-11,0
DAL,DAL vs. OKC,2024-02-10,W,12,36,14,23,60.9,5,10,50.0,3,4,75.0,2,12,14,10,2,3,1,4,14,1
CLE,CLE @ TOR,2024-02-10,W,12,24,10,21,47.6,3,8,37.5,1,1,100.0,2,9,11,7,5,2,1,3,2,0
CHI,CHI @ ORL,2024-02-10,L,12,15,6,18,33.3,1,5,20.0,2,3,66.7,1,6,7,3,1,2,2,5,-6,0
CHA,CHA vs. MEM,2024-02-10,W,12,30,11,19,57.9,4,7,57.1,4,6,66.7,2,8,10,5,5,3,1,1,0,1
BKN,BKN vs. SAS,2024-02-10,W,12,30,11,21,52.4,3,10,30.0,5,5,100.0,2,6,8,9,3,3,2,6,2,1
ATL,ATL vs. HOU,2024-02-10,W,12,27,7,19,36.8,2,7,28.6,11,14,78.6,5,11,16,3,6,1,4,6,-2,1
WAS,WAS @ BOS,2024-02-09,L,12,42,13,21,61.9,7,14,50.0,9,9,100.0,0,5,5,10,0,2,0,6,9,0
TOR,TOR vs. HOU,2024-02-09,W,12,19,6,23,26.1,0,3,0.0,7,8,87.5,7,3,10,2,3,2,1,2,-14,1
SAC,SAC vs. DEN,2024-02-09,W,12,29,11,23,47.8,4,9,44.4,3,3,100.0,2,11,13,7,1,0,0,7,9,1
PHI,PHI vs. ATL,2024-02-09,L,12,35,10,23,43.5,4,12,33.3,11,14,78.6,4,12,16,7,0,2,3,10,11,1
NOP,NOP @ LAL,2024-02-09,L,12,20,8,18,44.4,2,7,28.6,2,4,50.0,0,8,8,4,3,2,3,5,-4,0
MIL,MIL vs. CHA,2024-02-09,W,12,21,7,20,35.0,2,13,15.4,5,5,100.0,1,9,10,5,2,1,1,8,0,1
LAL,LAL vs. NOP,2024-02-09,W,12,24,10,24,41.7,1,6,16.7,3,3,100.0,3,8,11,5,3,2,1,6,4,1
HOU,HOU @ TOR,2024-02-09,L,12,33,12,20,60.0,7,12,58.3,2,2,100.0,1,10,11,8,6,2,1,7,14,0
DEN,DEN @ SAC,2024-02-09,L,12,20,6,17,35.3,1,10,10.0,7,10,70.0,1,10,11,5,3,1,0,4,-9,0
CHA,CHA @ MIL,2024-02-09,L,12,21,4,14,28.6,1,9,11.1,12,14,85.7,1,11,12,2,2,0,0,4,0,0
BOS,BOS vs. WAS,2024-02-09,W,12,33,12,18,66.7,3,6,50.0,6,8,75.0,0,8,8,5,3,0,0,6,-9,1
ATL,ATL @ PHI,2024-02-09,W,12,24,5,16,31.3,0,5,0.0,14,19,73.7,0,8,8,2,2,0,2,7,-11,0
UTA,UTA @ PHX,2024-02-08,L,12,25,9,27,33.3,1,7,14.3,6,12,50.0,10,11,21,5,4,2,3,3,5,0
SAS,SAS @ ORL,2024-02-08,L,12,26,9,19,47.4,3,11,27.3,5,5,100.0,3,5,8,8,7,2,1,4,-3,0
POR,POR vs. DET,2024-02-08,L,12,23,6,15,40.0,1,2,50.0,10,11,90.9,2,5,7,4,4,0,1,9,-13,1
PHX,PHX vs. UTA,2024-02-08,W,12,20,9,21,42.9,2,5,40.0,0,2,0.0,1,10,11,4,4,1,3,9,-5,1
ORL,ORL vs. SAS,2024-02-08,W,12,29,11,18,61.1,2,5,40.0,5,5,100.0,1,6,7,6,7,6,1,9,3,1
NYK,NYK vs. DAL,2024-02-08,L,12,37,13,24,54.2,7,13,53.8,4,4,100.0,2,7,9,8,2,2,0,6,2,1
MIN,MIN @ MIL,2024-02-08,W,12,27,10,19,52.6,5,11,45.5,2,2,100.0,3,6,9,7,4,4,0,2,-3,0
MIL,MIL vs. MIN,2024-02-08,L,12,30,12,19,63.2,6,9,66.7,0,0,0.0,1,5,6,12,4,3,1,1,3,1
MEM,MEM vs. CHI,2024-02-08,L,12,29,11,21,52.4,4,10,40.0,3,4,75.0,3,3,6,8,5,2,1,12,-9,1
LAL,LAL vs. DEN,2024-02-08,L,12,27,10,22,45.5,1,6,16.7,6,8,75.0,6,5,11,5,1,2,2,3,-4,1
IND,IND vs. GSW,2024-02-08,L,12,33,10,20,50.0,4,9,44.4,9,11,81.8,3,2,5,9,3,3,2,4,-3,1
GSW,GSW @ IND,2024-02-08,W,12,36,13,19,68.4,5,7,71.4,5,6,83.3,3,8,11,6,6,3,2,8,3,0
DET,DET @ POR,2024-02-08,W,12,36,11,20,55.0,3,4,75.0,11,15,73.3,3,6,9,4,1,3,2,7,13,0
DEN,DEN @ LAL,2024-02-08,W,12,31,12,23,52.2,4,9,44.4,3,4,75.0,6,6,12,8,3,0,0,6,4,0
DAL,DAL @ NYK,2024-02-08,W,12,35,11,17,64.7,6,10,60.0,7,8,87.5,0,7,7,9,3,1,2,3,-2,0
CLE,CLE @ BKN,2024-02-08,W,12,28,11,24,45.8,5,13,38.5,1,1,100.0,3,9,12,6,3,2,3,7,2,0
CHI,CHI @ MEM,2024-02-08,W,12,38,11,18,61.1,2,4,50.0,14,14,100.0,3,7,10,4,3,1,1,6,9,0
